Country, Latitude, Longitude
cl,-21.616667,-68.683333
cl,-41.783333,-73.516667
cl,-22.283333,-68.333333
cl,-17.733333,-69.6
cl,-17.7,-69.683333
cl,-45.4,-72.7
cl,-42.816667,-73.483333
cl,-42.816667,-73.483333
cl,-42.816667,-73.483333
cl,-17.766667,-69.733333
cl,-42.573056,-73.585
cl,-42.6,-73.3
cl,-20.283333,-69.066667
cl,-34.766667,-71.833333
cl,-17.993056,-69.66
cl,-30.783333,-71.533333
cl,-34.433333,-71.733333
cl,-42.573056,-73.585
cl,-42.573056,-73.585
cl,-46.9,-72.766667
cl,-41.397726,-72.917405
cl,-33.5,-70.183333
cl,-34.083333,-70.116667
cl,-34.083333,-70.116667
cl,-28.134722,-70.645556
cl,-29.95,-71.15
cl,-33.366667,-71.666667
cl,-27.05,-70.583333
cl,-30.15,-71
cl,-22.833333,-69.816667
cl,-34.033333,-71.1
cl,-32.35,-70.783333
cl,-33.616667,-70.9
cl,-36.6,-71.533333
cl,-38.933333,-73.216667
cl,-38.766667,-72.95
cl,-34.4,-71.216667
cl,-32.75,-70.7
cl,-29.983333,-70.916667
cl,-32.05,-70.633333
cl,-34.283333,-71.066667
cl,-29.633333,-70.966667
cm,6.4166667,12.7333333
cm,4.1333333,12.4333333
cm,2.9833333,11.65
cm,6.9333333,10.55
cm,6.9333333,10.55
cm,6.9333333,10.55
cm,12.1,14.7
cm,6.9333333,10.55
cm,3.2333333,13.6
cm,5.3833333,8.9333333
cm,4.05,12.9
cm,3.7666667,11.7833333
cm,4.05,12.85
cm,4.55,8.5166667
cm,2.4666667,11.65
cm,3.8333333,11.8
cm,4.9477778,9.7744444
cm,3.3833333,11.1166667
cm,2.1833333,10.4833333
cm,3.6333333,11.5
cm,3.5833333,11.2833333
cm,3.45,11.3833333
cm,2.3333333,11.4333333
cm,4.3166667,11.3166667
cm,3.3,11.85
cm,12.5333333,14.35
cm,12.6833333,14.2833333
cm,5.35,9.2333333
cm,3.65,9.8166667
cm,4.4166667,14.5166667
cm,2.4333333,12.2833333
cm,4.2833333,11.4166667
cm,11.0666667,14.8
cm,3.7,12.3
cm,2.4166667,10.4166667
cm,3.6833333,11.6666667
cm,3.7166667,11.6833333
cm,2.5333333,11.5666667
cm,11.9833333,14.9833333
cm,3.6833333,11.6833333
cm,12.2666667,14.5833333
cm,2.7166667,11.5
cm,2.9166667,10.5
cm,3.6833333,11.4666667
cm,3.5666667,11.6166667
cm,4.8,8.9666667
cm,12.4,14.7333333
cm,3.2666667,11.2666667
cm,12.5,14.6666667
cm,2.6166667,11.85
cm,12.5333333,14.6166667
cm,3.8833333,11.5833333
cm,3.85,11.7166667
cm,5.9,9.1166667
cm,4.0666667,11.6166667
cm,3.9833333,13.15
cm,3.9833333,13.1833333
cm,4.1,13.05
cm,6.7666667,10.6666667
cm,4.1166667,11.4333333
cm,6.8833333,10.75
cm,6.8833333,10.75
cm,5.8833333,14.0333333
cm,3.6166667,10.1166667
cm,12.6666667,14.55
cm,12.7833333,14.5333333
cm,3.8666667,12.4166667
cm,12.55,14.85
cm,12.5833333,14.75
cm,12.1,14.8833333
cm,12.45,14.6
cm,12.4333333,14.6
cm,12.4166667,14.5833333
cm,2.3,12.05
cm,4.6666667,13.3166667
cm,2.3666667,11.8
cm,12.55,14.7
cm,12.45,14.6666667
cm,2.9,11.2166667
cm,12.4,14.45
cn,43.487222,82.407222
cn,46.3,90.4
cn,29,97.9
cn,32.902191,101.706655
cn,23.132088,114.712226
cn,40.584444,80.404167
cn,32.877814,102.225663
cn,43.966667,116.033333
cn,44.020051,114.968065
cn,43.966667,116.033333
cn,44.020051,114.968065
cn,28.3,98.4
cn,46.099973,126.9871
cn,24.985392,103.276378
cn,29.1,91.6
cn,32.851915,102.012615
cn,33.098944,102.119694
cn,40.2,88.1
cn,24.556685,102.453603
cn,26.8,101.233333
cn,28.049325,102.937703
cn,28.3,98.4
cn,26.983096,101.544832
cn,29.201,85.101
cn,26.416667,112.089167
cn,36.754105,106.203638
cn,28.193221,101.924901
cn,29,96.8
cn,31.101,90.401
cn,26.391667,105.358333
cn,31.043055,99.576795
cn,40.430833,79.335556
cn,32,93.8
cn,36.466667,81.966667
cn,32,93.8
cn,36.466667,81.966667
cn,39.110833,76.565278
cn,45.545452,126.977031
cn,36.155833,116.029722
cn,45.545452,126.977031
cn,36.155833,116.029722
cn,45.545452,126.977031
cn,45.545452,126.977031
cn,40.430833,79.335556
cn,40.430833,79.335556
cn,36.466667,81.966667
cn,36.466667,81.966667
cn,39.110833,76.565278
cn,42.058889,121.745
cn,50.366667,126.966667
cn,50.366667,126.966667
cn,42.05,94.583333
cn,36.466667,81.966667
cn,30.2,98.1
cn,35.174444,109.313056
cn,35.174444,109.313056
cn,30.2,98.1
cn,34.873904,102.916664
cn,39.395278,121.966944
cn,35.471928,102.271164
cn,35.686111,109.283889
cn,22.883333,103.3
cn,32.833333,95.166667
cn,28.7,98.5
cn,31.297087,101.477387
cn,24.395384,102.706708
cn,42.1,107.8
cn,48.416667,116.183333
cn,43.4,123.1
cn,28.90681,102.807506
cn,39.222459,122.004386
cn,42.018076,124.807486
cn,35.727533,102.364211
cn,42.833333,122.416667
cn,43.1,84.666667
cn,44.983333,81.066667
cn,47.183333,119.966667
cn,47.183333,119.966667
cn,47.183333,119.966667
cn,44.9,118.1
co,8.040556,-72.6225
co,1.114268,-77.433143
co,10.766667,-74.166667
co,5.157098,-75.906734
co,5.789281,-75.427252
co,-1.383333,-72.2
co,11.30987,-72.899242
co,5,-77.166667
co,11.30987,-72.899242
co,8.611342,-76.443971
co,10.928333,-72.6675
co,2.366667,-76.716667
co,8.080647,-73.220543
co,4.224671,-75.951616
co,6.631477,-76.064437
co,6.916667,-75.831389
co,6.876111,-70.585833
co,3.986946,-73.757971
co,4.674722,-75.7825
co,8.506334,-77.277839
co,8.506334,-77.277839
co,6.475564,-71.712911
co,1.606259,-75.639021
co,4.410315,-72.253385
co,5.062206,-72.27071
co,5.39739,-74.862092
co,.7,-70.233333
co,1.067501,-73.37824
co,12.093792,-71.50466
co,3.9175,-75.18
co,3.6375,-76.401111
co,1.754223,-76.888115
co,1.836055,-75.854985
co,3.68,-75.064722
co,8.568178,-74.554052
co,5.50523,-74.354871
co,10.7,-74.85
co,1.483333,-78.716667
co,1.699642,-76.99008
co,3.747222,-74.813889
co,1.533333,-78.9
co,3.74871,-74.81118
co,9.523956,-74.414047
co,5.096564,-76.561818
co,8.561133,-75.545597
co,5.422459,-74.50783
co,4.477443,-74.648858
co,6.666667,-74.266667
co,11.250385,-72.221929
co,10.183333,-73.9
co,3.921111,-75.144167
co,9.434436,-75.003493
co,4.724365,-73.900268
co,1.840542,-77.17688
co,9.301944,-73.913611
co,5,-77.066667
co,4.2775,-76.303889
co,10.65181,-73.638892
co,10.65181,-73.638892
co,8.766667,-76.116667
co,5.402827,-74.867176
co,2.883333,-76.666667
co,8.714166,-75.542397
co,2.257254,-75.771421
co,4.742767,-74.136743
co,10.166667,-74.05
co,4.737775,-74.137258
co,1.570719,-77.435014
co,6.471379,-70.539085
co,5.172819,-72.547058
co,2.675735,-75.937564
co,10.223271,-73.491304
co,8.236997,-73.52446
co,8.421289,-73.682141
co,3.55,-74.392778
co,8.035556,-72.950556
co,8.403358,-73.060101
co,-.037858,-75.199708
co,6.333333,-73.666667
co,6.388692,-73.377732
cr,10.157475,-83.510274
cr,9.990708,-83.139816
cr,10.157902,-85.039413
cr,10.157902,-85.039413
cr,9.698904,-85.032528
cr,10.335141,-84.454544
cr,9.231275,-83.360032
cr,10.567367,-84.002728
cr,10.206011,-83.675067
cr,9.416667,-83.216667
cr,10.496151,-84.608625
cr,9.81021,-84.181443
cr,8.430894,-83.377558
cr,10.35,-85.066667
cr,10.561386,-84.9397
cr,9.9,-83.833333
cr,9.224463,-83.686837
cr,10.463093,-85.225134
cr,10.804831,-85.182277
cr,8.85147,-82.967192
cr,10.681809,-84.839009
cr,10.375474,-84.340087
cr,9.89314,-83.126963
cr,9.416667,-83.216667
cr,9.120595,-83.526093
cr,10.495549,-85.00104
cr,10.495549,-85.00104
cr,8.583837,-83.383679
cr,9.683647,-84.591433
cr,10.749898,-85.516118
cr,10.016247,-84.211628
cr,9.901627,-84.10042
cr,9.521608,-83.66002
cr,10.743064,-85.475257
cr,9.753622,-84.071679
cr,10.088941,-83.60035
cr,11.065325,-85.443725
cr,10.07697,-84.510438
cr,10.466667,-84.35
cr,10.030431,-83.651877
cr,8.703788,-83.141321
cr,9.96168,-84.037218
cr,8.905183,-83.335112
cr,10.52715,-84.809753
cr,10.326735,-84.856583
cr,9.705651,-84.353108
cr,9.883333,-84.1
cr,9.6,-84.05
cr,9.973019,-84.445244
cr,9.966667,-83.966667
cr,10.087113,-84.079623
cr,9.869537,-84.236833
cr,9.898387,-84.42191
cr,9.659268,-84.180173
cr,10.119327,-83.574373
cr,9.959406,-85.399065
cr,10.030431,-83.651877
cr,10.156966,-84.445914
cr,10.152844,-83.578375
cr,10.853865,-84.698391
cr,9.518395,-82.954555
cr,10.193848,-84.465864
cr,9.24363,-83.415197
cr,10.083858,-84.221654
cr,10.15,-85.366667
cr,10.037663,-84.088635
cr,10.29629,-83.55574
cr,8.786981,-82.942591
cr,9.477939,-83.795512
cr,9.997484,-85.380745
cr,10.383702,-84.184681
cr,10.133668,-84.474626
cr,9.288722,-83.678573
cr,10.009383,-84.289059
cr,9.91296,-83.65086
cr,11.05,-85.583333
cr,9.952835,-84.110788
cr,9.938894,-83.720214
cr,10.222421,-85.595167
cr,9.916667,-83.7
cu,22.9666667,-82.65
cu,20.1616667,-75.49
cu,23.05,-81.8666667
cu,21.4333333,-77.0166667
cu,23.0169444,-82.4013889
cu,22.6,-79.85
cu,22.6666667,-83.4833333
cu,22.6666667,-83.4833333
cu,22.2,-80.15
cu,22.7997222,-82.7966667
cu,22.5333333,-80.9833333
cu,22.2775,-80.5675
cu,22.75,-82.5833333
cu,22.2775,-80.5675
cu,20.2441667,-75.7322222
cu,22.9008333,-81.5402778
cu,20.3833333,-75.3333333
cu,22.7736111,-81.1913889
cu,21.9,-78.2333333
cu,22.9666667,-82.2666667
cu,20.95,-77.1333333
cu,22.9311111,-81.0605556
cu,22.7166667,-82.3
cu,22.3833333,-80.9166667
cu,22.3666667,-80.9
cu,21.1813889,-77.02
cu,21.785,-78.2766667
cu,20.9166667,-77.2333333
cu,22.3833333,-79.5
cu,23.0,-82.3833333
cu,22.3333333,-80.3333333
cu,20.1636111,-75.6625
cu,22.5166667,-79.55
cu,21.9913889,-78.9786111
cu,22.25,-78.8666667
cu,22.9044444,-81.0622222
cu,22.4,-80.5833333
cu,20.6333333,-75.2333333
cu,20.6333333,-75.2333333
cu,20.6333333,-75.2333333
cu,20.0,-75.5833333
cu,22.1277778,-79.7513889
cu,20.2333333,-75.4166667
cu,22.6761111,-81.1163889
cu,20.9,-77.9166667
cu,22.7166667,-82.3666667
cu,23.1444444,-82.1666667
cu,21.7,-77.5333333
cu,21.75,-79.6611111
cu,22.4333333,-83.5333333
cu,22.6333333,-81.0166667
cu,21.1,-77.5
cu,22.0333333,-78.6666667
cu,21.9186111,-80.0763889
cu,22.75,-82.85
cu,20.125,-75.6325
cu,22.64,-80.105
cu,21.8833333,-78.15
cu,22.385,-80.8508333
cu,22.2627778,-79.1091667
cu,22.7025,-79.6941667
cu,20.0813889,-75.2294444
cu,22.3333333,-79.4333333
cu,22.2261111,-79.1627778
cu,20.0813889,-75.2294444
cu,22.5544444,-79.7230556
cu,22.5544444,-79.7230556
cu,22.385,-80.8508333
cu,22.2547222,-79.1125
cu,21.1,-75.85
cu,21.91,-78.7897222
cu,22.4,-80.2
cu,22.7833333,-83.5166667
cu,21.9186111,-80.0763889
cu,20.2833333,-74.45
cu,22.22,-79.0777778
cu,22.4166667,-79.6
cu,20.9333333,-77.1166667
cu,22.2216667,-83.3897222
cu,20.9611111,-76.27
cv,14.9833333,-24.3166667
cv,15.2333333,-23.65
cv,15.2333333,-23.7166667
cv,16.9666667,-25.2166667
cv,16.9666667,-25.2166667
cv,15.2166667,-23.1166667
cv,16.1166667,-22.8333333
cv,16.9,-24.9666667
cv,15.1,-23.6833333
cv,15.1,-23.6833333
cv,15.0333333,-24.4
cv,16.9833333,-25.2
cv,16.1833333,-22.8333333
cv,16.1833333,-22.8333333
cv,14.85,-24.7
cv,15.0,-24.4
cv,17.1833333,-25.05
cv,15.1333333,-23.1666667
cv,16.6833333,-22.9333333
cv,16.8,-22.9666667
cv,15.25,-23.7
cv,16.1333333,-22.9
cv,16.1833333,-22.8333333
cv,16.7,-22.9
cv,17.0833333,-25.3166667
cv,17.05,-25.3333333
cv,16.8,-23.0
cv,16.1166667,-22.9
cv,16.6,-24.3166667
cv,16.1333333,-22.7333333
cv,16.1333333,-22.7333333
cv,16.6,-24.3166667
cv,17.05,-25.2
cv,14.8333333,-24.7
cv,14.8333333,-24.7
cv,17.1666667,-25.1
cv,16.6,-24.3166667
cv,16.6,-24.3166667
cv,16.85,-24.8666667
cv,15.1833333,-23.6
cv,16.6666667,-24.35
cv,16.55,-24.0833333
cv,16.65,-24.3166667
cv,16.8166667,-25.0666667
cv,15.2666667,-23.1833333
cv,16.5833333,-24.05
cv,15.2,-23.6666667
cv,17.1666667,-25.1666667
cv,17.1666667,-25.1666667
cv,17.1166667,-25.2666667
cv,15.2333333,-23.6833333
cv,15.1833333,-23.7166667
cv,17.1666667,-25.1666667
cv,17.05,-25.2166667
cv,17.15,-25.2
cv,17.15,-25.2
cv,17.0833333,-25.2
cv,17.15,-25.2
cv,17.05,-25.2166667
cv,17.1166667,-25.2666667
cv,17.0833333,-25.2
cv,17.15,-25.2
cv,15.1333333,-23.75
cv,17.15,-25.2
cv,14.9166667,-23.6166667
cv,17.0666667,-25.2333333
cv,17.2,-25.1166667
cv,15.0,-24.3166667
cv,14.8833333,-24.3
cv,16.65,-24.35
cv,16.8833333,-24.95
cv,17.1666667,-25.1666667
cv,16.0333333,-22.8
cv,17.1666667,-25.1166667
cv,17.05,-25.2333333
cv,15.9833333,-22.8
cv,14.85,-24.3333333
cv,14.85,-24.3333333
cv,16.2333333,-22.8
cv,15.0333333,-24.3333333
cx,-10.4166667,105.7166667
cx,-10.4166667,105.6666667
cx,-10.5666667,105.65
cx,-10.4166667,105.7166667
cx,-10.45,105.6666667
cy,35.2291667,33.5166667
cy,34.7916667,32.9791667
cy,35.2291667,33.5166667
cy,34.7416667,32.4875
cy,35.1,33.8625
cy,35.0583333,33.7833333
cy,35.5125,34.2
cy,34.85,33.05
cy,35.1583333,33.5875
cy,34.9791667,33.6208333
cy,35.35,33.8
cy,34.7166667,32.5333333
cy,35.2875,33.2666667
cy,35.2875,33.2666667
cy,34.9416667,33.4833333
cy,35.2994444,32.9622222
cy,34.9833333,32.9666667
cy,34.8291667,32.6166667
cy,34.7625,32.475
cy,34.9916667,34.0
cy,35.5416667,34.2166667
cy,34.9958333,33.3680556
cy,34.75,32.5125
cy,35.0583333,33.1041667
cy,35.1,32.8833333
cy,34.7833333,32.8291667
cy,35.3416667,33.8708333
cy,34.7125,33.05
cy,34.9083333,32.55
cy,34.925,32.8166667
cy,35.1791667,33.3333333
cy,35.3833333,34.0166667
cy,34.9875,33.1208333
cy,35.325,33.3916667
cy,35.0666667,32.8833333
cy,35.2791667,33.1708333
cy,34.875,32.6125
cy,35.3458333,33.2791667
cy,35.0375,33.0125
cy,34.8166667,32.9
cy,34.7791667,32.65
cy,35.3291667,33.925
cy,35.0666667,33.1833333
cy,34.8958333,33.0208333
cy,34.8708333,32.6916667
cy,35.0,32.475
cy,34.8666667,33.0666667
cy,34.85,32.95
cy,35.0958333,33.9
cy,35.1041667,32.8791667
cy,34.8625,32.7375
cy,34.8666667,33.0458333
cy,35.2,33.875
cy,35.0666667,33.4375
cy,35.3666667,34.0291667
cy,34.8013889,33.3875
cy,35.0413889,32.9294444
cy,34.8958333,33.0333333
cy,34.8125,32.8333333
cy,34.7166667,32.725
cy,34.725,33.1416667
cy,35.2291667,33.1833333
cy,34.8833333,33.1916667
cy,35.2875,33.2666667
cy,35.3083333,33.15
cy,35.2875,33.2666667
cy,34.8458333,33.4583333
cy,35.1541667,33.3958333
cy,34.8458333,33.4583333
cy,35.3083333,33.15
cy,35.0333333,32.8875
cy,35.1,33.8625
cy,35.3083333,33.15
cy,35.3083333,33.15
cy,34.9291667,32.9958333
cy,35.2875,33.2666667
cy,34.9291667,32.9958333
cy,34.9291667,32.9958333
cy,34.9291667,32.9958333
cy,34.9166667,33.0166667
cz,50.369718,12.819946
cz,50.369718,12.819946
cz,49.823053,16.506069
cz,50.254499,12.423936
cz,49.301409,16.655487
cz,49.000829,14.540752
cz,50.196145,17.023172
cz,50.132571,17.442671
cz,49.857758,15.409015
cz,49.052206,15.139484
cz,49.301409,16.655487
cz,50.196145,17.023172
cz,50.132571,17.442671
cz,50.196681,17.194218
cz,50.623073,16.095756
cz,50.123826,16.211445
cz,48.934327,13.70772
cz,50.735427,13.903789
cz,50.196681,17.194218
cz,50.735427,13.903789
cz,50.623073,16.095756
cz,50.440237,13.321155
cz,48.802637,14.265941
cz,48.666667,14.683333
cz,50.421895,13.226114
cz,50.21137,12.828661
cz,50.132792,14.967285
cz,49.803212,17.137735
cz,49.027523,15.135024
cz,50.165244,13.166288
cz,50.116541,13.38485
cz,49.027523,15.135024
cz,50.216667,12.7
cz,50.216667,12.7
cz,49.646029,15.10603
cz,49.772961,12.564151
cz,50.857945,15.033725
cz,50.461449,14.598024
cz,49.197513,14.099763
cz,49.520593,16.184998
cz,50.857945,15.033725
cz,49.789281,18.527027
cz,49.929764,16.645836
cz,49.895808,15.170271
cz,50.552373,13.520118
cz,50.139524,16.063946
cz,49.254501,14.306277
cz,49.902628,17.336426
cz,49.203004,13.566053
cz,49.699881,18.096907
cz,49.254501,14.306277
cz,48.966667,13.966667
cz,48.966667,13.966667
cz,50.760084,15.286178
cz,49.203004,13.566053
cz,49.526963,14.521742
cz,49.092507,16.359471
cz,49.683333,13.033333
cz,50.698766,14.319003
cz,49.171534,17.473639
cz,49.769166,16.875481
cz,49.716667,17.283333
cz,49.762384,18.609503
cz,50.106804,14.55948
cz,49.424638,17.040958
cz,48.720931,14.302843
cz,50.676997,15.232328
cz,50.001343,17.43695
cz,50.002628,12.444369
cz,50.283333,14.816667
cz,50.257774,15.455574
cz,49.762979,18.205255
cz,50.741043,14.146146
cz,50.196144,14.681772
cz,50.125909,17.527408
cz,50.015987,15.687006
cz,50.890001,14.457048
cz,50.240309,13.035298
cz,50.951044,14.493808
cz,50.183333,16.966667
de,47.85,8.85
de,47.516667,9.966667
de,49.783333,6.6
de,50.770833,6.105278
de,50.766667,6.133333
de,47.9,9.2
de,52.483333,7.033333
de,52.483333,7.033333
de,48.833333,10.1
de,49.866667,11.333333
de,54.066667,9.433333
de,47.983333,8.55
de,53.533333,8.5
de,48.933333,12.05
de,48.933333,12.05
de,51.75,9.65
de,53.483333,8.433333
de,53.483333,8.383333
de,53.483333,8.4
de,53.516667,8.433333
de,52.833333,10.7
de,52.9,11.9
de,52.75,10.916667
de,53.666667,9.483333
de,52.816667,8.633333
de,52.25,10.733333
de,51.916667,10.616667
de,52.383333,10.183333
de,53.566667,9.1
de,52.816667,8.55
de,47.783333,11.533333
de,51.616667,11.283333
de,52.35,10.566667
de,53.533333,8
de,53.533333,8
de,53.45,7.233333
de,49.25,10.966667
de,51.133333,13.266667
de,50.666667,6.483333
de,51.466667,7.716667
de,49.677222,8.281111
de,48.533333,11.666667
de,53.6,7.733333
de,48.816667,11.85
de,48.816667,11.85
de,49.65,7.1
de,48.466667,11.8
de,47.85,12.25
de,50.066667,10.383333
de,49.116667,11.166667
de,47.866667,9.766667
de,50.566667,12.4
de,53.483333,7.9
de,48.216667,9.033333
de,48.016667,9.216667
de,51.233333,12.95
de,47.566667,9.866667
de,54.883333,8.45
de,47.8,11.583333
de,54.816667,9.1
de,49.15,10.883333
de,48.616667,12.966667
de,53.4,8.45
de,47.816667,9.516667
de,53.4,8.466667
de,48.533333,13.066667
de,49.833333,12
de,49.071111,9.292778
de,49.033333,9.266667
de,49.683333,6.95
de,50.7,12.7
de,48.033333,12.8
de,50.9,10.066667
de,51.2,9.933333
de,51.466667,11.566667
de,53.966667,9.283333
de,51.083333,11.716667
de,51.366667,12.416667
de,51.25,10.766667
de,48.883333,13.25
dj,11.7702778,42.6519444
dj,11.0036111,42.1025
dj,12.4216667,42.8955556
dj,12.4216667,42.8955556
dj,11.1333333,42.8858333
dj,11.1333333,42.8858333
dj,11.1333333,42.8858333
dj,11.1333333,42.8858333
dj,11.1333333,42.8858333
dj,11.1558333,42.7125
dj,11.1558333,42.7125
dj,11.1558333,42.7125
dj,11.1558333,42.7125
dj,11.7511111,42.8144444
dj,11.5694444,43.1366667
dj,11.5694444,43.1366667
dj,11.5694444,43.1366667
dj,12.3866667,43.3347222
dj,12.3866667,43.3347222
dj,11.5222222,42.8419444
dj,11.0036111,42.1025
dj,11.0036111,42.1025
dj,12.1916667,42.6416667
dj,11.0036111,42.1025
dj,12.0583333,42.1955556
dj,11.8227778,42.6736111
dj,11.8227778,42.6736111
dj,12.645,42.9733333
dj,11.5833333,43.15
dj,11.5833333,43.15
dj,11.5833333,43.15
dj,11.5833333,43.15
dj,11.5833333,43.15
dj,11.5833333,43.15
dj,12.3727778,42.7113889
dj,11.4855556,43.1872222
dj,11.1833333,42.9333333
dj,11.1086111,42.3738889
dj,11.2975,42.8533333
dj,11.1086111,42.3738889
dj,11.1086111,42.3738889
dj,11.1086111,42.3738889
dj,11.2975,42.8533333
dj,11.595,43.1480556
dj,11.595,43.1480556
dj,12.1494444,42.4775
dj,12.2869444,43.3555556
dj,11.7158333,41.8361111
dj,11.595,43.1480556
dj,11.4238889,43.0002778
dj,11.4166667,42.9833333
dj,11.4166667,42.9833333
dj,11.4238889,43.0002778
dj,11.9630556,43.2905556
dj,11.5694444,43.1366667
dj,11.3102778,42.9294444
dj,11.3102778,42.9294444
dj,11.3102778,42.9294444
dj,11.595,43.1480556
dj,11.595,43.1480556
dj,12.3866667,43.3347222
dj,12.3866667,43.3347222
dj,11.0161111,41.9619444
dj,12.3558333,43.1563889
dj,11.6,43.15
dj,11.4611111,43.2527778
dj,11.4611111,43.2527778
dj,11.4611111,43.2527778
dj,11.4611111,43.2527778
dj,11.9730556,43.0261111
dj,11.9730556,43.0261111
dj,12.3,42.4333333
dj,12.5916667,43.2
dj,11.9630556,43.2905556
dj,11.9630556,43.2905556
dj,11.5030556,42.8552778
dj,11.6905556,42.6866667
dj,12.3866667,43.3347222
dj,11.8469444,42.6605556
dj,12.3633333,43.1891667
dk,55.216423,9.978741
dk,55.036217,9.417999
dk,55.492679,9.998724
dk,55.492679,9.998724
dk,56.124066,10.041919
dk,55.233333,9.133333
dk,56.14837,10.165934
dk,57.166667,9.75
dk,57.15,9.75
dk,56.159349,10.157038
dk,55.068757,10.735146
dk,55.816667,9.466667
dk,55.220427,11.73963
dk,55.583333,9.433333
dk,54.759437,11.294811
dk,55.721218,12.330954
dk,55.488513,11.90632
dk,55.496623,9.97351
dk,56.466667,9
dk,55.068666,14.925412
dk,56.466667,9
dk,56.614795,8.735717
dk,57.592532,10.404556
dk,55.486788,8.641679
dk,57.035498,9.941163
dk,55.886748,9.562053
dk,56.88353,9.220723
dk,57.012167,10.26062
dk,54.996916,12.458776
dk,57.012167,10.26062
dk,56.499966,8.773005
dk,56.694701,9.493357
dk,55.259955,9.119973
dk,55.733123,8.747605
dk,55.336193,10.714516
dk,55.138647,14.966378
dk,55.413032,10.00524
dk,56.075593,12.53995
dk,56.075593,12.53995
dk,56.371725,10.847652
dk,56.347419,10.863365
dk,55.900488,10.118348
dk,57.283532,10.022251
dk,56.453151,9.832954
dk,55.336193,10.714516
dk,55.941422,8.544974
dk,56.749217,8.53604
dk,56.749217,8.53604
dk,55.646625,11.142077
dk,56.283333,9.25
dk,56.81967,9.74746
dk,55.964878,8.144184
dk,56.153423,10.22553
dk,55.379836,11.986866
dk,55.260573,9.737703
dk,55.25866,9.70897
dk,55.572454,8.667458
dk,56.803809,9.515814
dk,55.145212,14.872728
dk,55.106157,15.145447
dk,56.151876,10.068211
dk,55.455936,11.357176
dk,55.026771,9.348501
dk,57.084608,9.463263
dk,55.37315,10.041314
dk,55.918161,9.970663
dk,56.89928,8.62777
dk,55.298942,12.101499
dk,55.369517,11.695339
dk,55.983333,12.016667
dk,55.983333,12.016667
dk,57.36134,9.752389
dk,55.443396,12.131516
dk,55.443396,12.131516
dk,55.173092,11.920384
dk,55.007567,10.825358
dk,55.047893,8.822898
dk,55.742162,9.209081
dk,56.769776,8.990821
dk,57.442038,10.408079
dm,15.5166667,-61.2666667
dm,15.6166667,-61.4
dm,15.4333333,-61.45
dm,15.4333333,-61.45
dm,15.4333333,-61.3666667
dm,15.4333333,-61.3666667
dm,15.5,-61.2666667
dm,15.2666667,-61.35
dm,15.4166667,-61.35
dm,15.5833333,-61.4
dm,15.2833333,-61.25
dm,15.5833333,-61.3666667
dm,15.2333333,-61.3166667
dm,15.5,-61.4666667
dm,15.3,-61.2666667
dm,15.5833333,-61.4166667
dm,15.2,-61.3833333
dm,15.5833333,-61.35
dm,15.5833333,-61.35
dm,15.6333333,-61.4666667
dm,15.4333333,-61.2666667
dm,15.3,-61.4
dm,15.2833333,-61.4
dm,15.5833333,-61.4666667
dm,15.3333333,-61.3666667
dm,15.6166667,-61.45
dm,15.4833333,-61.4833333
dm,15.6166667,-61.4666667
dm,15.45,-61.4666667
dm,15.4833333,-61.4833333
dm,15.5,-61.2666667
dm,15.2833333,-61.2666667
dm,15.6333333,-61.4166667
dm,15.3,-61.35
dm,15.5833333,-61.4166667
dm,15.5166667,-61.4666667
dm,15.25,-61.3166667
dm,15.3166667,-61.3666667
dm,15.25,-61.2833333
dm,15.2166667,-61.3666667
dm,15.4833333,-61.2666667
dm,15.25,-61.3166667
dm,15.2833333,-61.3833333
dm,15.2833333,-61.3666667
dm,15.2833333,-61.3666667
dm,15.5666667,-61.4666667
dm,15.5666667,-61.4666667
dm,15.6,-61.4
dm,15.4,-61.2666667
dm,15.3,-61.4
dm,15.5833333,-61.4666667
dm,15.2333333,-61.3166667
dm,15.2333333,-61.3166667
dm,15.3666667,-61.2833333
dm,15.2833333,-61.3666667
dm,15.6,-61.4666667
dm,15.6,-61.3833333
dm,15.6166667,-61.4
dm,15.4833333,-61.4833333
dm,15.5833333,-61.4666667
dm,15.6333333,-61.4166667
dm,15.3333333,-61.25
dm,15.25,-61.3833333
dm,15.5833333,-61.3333333
dm,15.5666667,-61.3166667
dm,15.5833333,-61.4
dm,15.3333333,-61.3333333
dm,15.3833333,-61.4333333
dm,15.2666667,-61.3833333
dm,15.4666667,-61.2666667
dm,15.35,-61.4
dm,15.5333333,-61.3
dm,15.35,-61.4
dm,15.4166667,-61.4333333
dm,15.3333333,-61.3333333
dm,15.5,-61.2666667
dm,15.35,-61.2666667
dm,15.35,-61.2666667
dm,15.3,-61.35
dm,15.45,-61.45
do,19.4166667,-70.5
do,18.9833333,-70.3333333
do,19.4,-70.5333333
do,19.1833333,-69.9333333
do,19.1833333,-69.9333333
do,19.3166667,-69.5
do,19.6666667,-69.95
do,19.1666667,-70.0166667
do,19.1666667,-70.0166667
do,19.2166667,-69.3166667
do,18.1333333,-68.7166667
do,18.35,-70.5166667
do,18.3666667,-70.1083333
do,18.6666667,-69.0166667
do,18.75,-69.7166667
do,19.4,-70.4666667
do,18.6,-69.8166667
do,19.2,-69.8333333
do,18.8166667,-71.6666667
do,19.2333333,-70.7
do,19.4333333,-70.4333333
do,19.55,-70.6833333
do,19.6333333,-70.8
